ipd_id,id,name,is_active,created_at,updated_at,ipdb_link,year,manufacturer,machine_group_id,ipdb_id,opdb_id,rating,flippers,units
5555,2133,Bill Paxton Pinball,False,2014-07-12T19:26:08.569-07:00,2014-11-02T21:06:09.000-08:00,http://ipdb.org/machine.cgi?id=5555,2010,Custom,,5555.0,,,,1.0
5558,1203,Lord of the Rings (LE),False,2012-01-16T15:14:33.000-08:00,2018-07-16T09:00:45.184-07:00,http://ipdb.org/machine.cgi?id=5558,2009,Stern,13.0,5558.0,GrqZX-MDEPd,8.0,,500.0
5559,798,Galactic Girl,False,,2014-11-02T21:39:46.455-08:00,http://ipdb.org/machine.cgi?id=5559,2010,Custom,,5559.0,,,,1.0
5618,873,Avatar,False,,2018-11-16T10:52:45.466-08:00,http://ipdb.org/machine.cgi?id=5618,2010,Stern,15.0,5618.0,GrZBr-MDbx7,7.0,2.0,
5650,1433,Spider-Man Black,False,2012-12-22T09:51:57.978-08:00,2018-07-16T09:00:50.364-07:00,http://ipdb.org/machine.cgi?id=5650,2007,Stern,8.0,5650.0,G5D94-MyNBN,8.0,,500.0
5653,1102,Avatar (LE),False,,2018-11-16T10:52:39.091-08:00,http://ipdb.org/machine.cgi?id=5653,2010,Stern,15.0,5653.0,GrZBr-MyNZz,8.0,2.0,250.0
5668,1089,The Rolling Stones,False,,2018-07-16T09:00:42.073-07:00,http://www.ipdb.org/machine.cgi?id=5668,2011,Stern,12.0,5668.0,GredR-MDE2K,7.0,,
5682,1118,TRON: Legacy,False,,2018-11-16T10:53:01.971-08:00,http://ipdb.org/machine.cgi?id=5682,2011,Stern,9.0,5682.0,GrkL5-MLvrX,8.0,3.0,
5707,1129,TRON: Legacy (LE),False,2011-07-28T10:13:41.000-07:00,2018-11-16T10:52:56.663-08:00,http://ipdb.org/machine.cgi?id=5707,2011,Stern,9.0,5707.0,GrkL5-MJoNN,8.0,3.0,400.0
5708,1408,The Rolling Stones (LE),False,2012-11-08T16:57:26.427-08:00,2018-07-16T09:00:54.491-07:00,http://www.ipdb.org/machine.cgi?id=5708,2011,Stern,12.0,5708.0,GredR-Mb5jN,,,350.0
5709,1147,Transformers (Pro),False,2011-10-14T23:12:14.000-07:00,2018-07-16T09:00:43.973-07:00,http://ipdb.org/machine.cgi?id=5709,2011,Stern,14.0,5709.0,GRnPz-MLBzV,8.0,2.0,
5753,1179,Transformers (LE),False,2011-12-11T10:41:28.000-08:00,2018-07-16T09:00:51.087-07:00,http://ipdb.org/machine.cgi?id=5753,2011,Stern,14.0,5753.0,GRnPz-Mx0XO,7.0,2.0,500.0
5767,1219,AC/DC (Pro),False,2012-02-04T21:58:47.000-08:00,2018-07-16T09:00:54.435-07:00,http://www.ipdb.org/machine.cgi?id=5767,2012,Stern,1.0,5767.0,G43W4-MKNW0,8.0,2.0,
5775,1296,AC/DC (Premium),False,2012-05-10T07:38:41.000-07:00,2018-07-16T09:00:52.153-07:00,http://www.ipdb.org/machine.cgi?id=5775,2012,Stern,1.0,5775.0,G43W4-MXrPx,8.0,4.0,
5777,1329,AC/DC (LE),False,2012-07-18T18:52:50.714-07:00,2018-07-16T09:00:55.301-07:00,http://www.ipdb.org/machine.cgi?id=5777,2012,Stern,1.0,5777.0,G43W4-MrRpw-A1B7O,8.0,4.0,300.0
5800,1457,The Wizard of Oz,False,2013-01-18T21:21:50.158-08:00,2018-07-16T09:00:44.931-07:00,http://ipdb.org/machine.cgi?id=5800,2013,Jersey Jack,3.0,5800.0,G4xyR-MJ2v0,8.0,5.0,
5822,1337,X-Men (Pro),False,2012-08-03T20:32:53.874-07:00,2018-07-16T09:00:43.419-07:00,http://www.ipdb.org/machine.cgi?id=5822,2012,Stern,11.0,5822.0,Grj6X-MJwj5,8.0,3.0,
5823,1481,X-Men Magneto (LE),False,2013-02-06T18:38:34.643-08:00,2018-07-16T09:00:55.740-07:00,http://www.ipdb.org/machine.cgi?id=5823,2012,Stern,11.0,5823.0,Grj6X-MJNV1-AOwN1,,3.0,250.0
5824,1335,X-Men Wolverine (LE),False,2012-08-01T11:57:35.423-07:00,2018-07-16T09:00:55.763-07:00,http://www.ipdb.org/machine.cgi?id=5824,2012,Stern,11.0,5824.0,Grj6X-MJNV1-AO209,8.0,3.0,300.0
5938,1430,The Avengers (Pro),False,2012-12-22T08:54:52.470-08:00,2018-07-16T09:00:44.866-07:00,http://www.ipdb.org/machine.cgi?id=5938,2012,Stern,2.0,5938.0,GRzNR-MLlEj,6.0,2.0,
5939,2173,The Avengers (Premium),,2014-09-11T20:02:20.815-07:00,2018-07-16T09:00:54.558-07:00,http://ipdb.org/machine.cgi?id=5939,2012,Stern,2.0,5939.0,GRzNR-Mz2WY,,2.0,
5940,1470,The Avengers (LE),False,2013-01-28T09:43:42.493-08:00,2018-07-16T09:00:51.333-07:00,http://www.ipdb.org/machine.cgi?id=5940,2012,Stern,2.0,5940.0,GRzNR-MyNq8,8.0,2.0,250.0
5941,1436,The Avengers Hulk,False,2012-12-30T11:22:51.191-08:00,2018-07-16T09:00:55.678-07:00,http://www.ipdb.org/machine.cgi?id=5941,2012,Stern,2.0,5941.0,GRzNR-MyNq8-A1oeR,8.0,2.0,250.0
5967,1728,The Wizard of Oz (Emerald City LE),False,2013-07-31T18:48:10.539-07:00,2018-07-16T09:00:55.433-07:00,http://ipdb.org/machine.cgi?id=5967,2013,Jersey Jack,3.0,5967.0,G4xyR-ME0P9-A9QLR,8.0,5.0,1000.0
6005,2337,Vemco Special,,2015-05-22T11:22:57.481-07:00,2015-05-22T11:31:55.810-07:00,http://ipdb.org/machine.cgi?id=6005,1934,Vemco,,6005.0,,,,
6028,1591,Metallica (Pro),False,2013-05-04T18:25:41.573-07:00,2018-07-16T09:00:48.774-07:00,http://ipdb.org/machine.cgi?id=6028,2013,Stern,10.0,6028.0,GRBE4-MQK1Z,8.0,,
6030,1606,Metallica (Premium),False,2013-05-29T13:35:27.008-07:00,2018-07-16T09:00:55.401-07:00,http://ipdb.org/machine.cgi?id=6030,2013,Stern,10.0,6030.0,GRBE4-MJ9rE-ARZYO,7.0,,
6031,1624,Metallica (Master of Puppets - LE),False,2013-06-13T19:13:22.223-07:00,2018-07-16T09:00:54.673-07:00,http://ipdb.org/machine.cgi?id=6031,2013,Stern,10.0,6031.0,GRBE4-MOE4l,8.0,,500.0
6031,1624,Metallica (Master of Puppets - LE),False,2013-06-13T19:13:22.223-07:00,2018-07-16T09:00:54.673-07:00,http://ipdb.org/machine.cgi?id=6031,2013,Stern,10.0,6031.0,GRBE4-MOE4l,8.0,,500.0
6031,3234,Metallica (LE),False,2020-01-09T10:47:09.632-08:00,2020-01-09T10:47:09.632-08:00,http://www.ipdb.org/machine.cgi?id=6031,2012,Stern,10.0,6031.0,GRBE4-MOE4l,8.0,,500.0
6031,3234,Metallica (LE),False,2020-01-09T10:47:09.632-08:00,2020-01-09T10:47:09.632-08:00,http://www.ipdb.org/machine.cgi?id=6031,2012,Stern,10.0,6031.0,GRBE4-MOE4l,8.0,,500.0
6032,3132,Elvis Gold,False,2019-04-11T10:58:07.030-07:00,2019-04-12T10:48:38.338-07:00,http://www.ipdb.org/machine.cgi?id=6032,2004,Stern,76.0,6032.0,G4qbX-MJw5r-A93pJ,,,500.0
6036,1740,Batting Practice,False,2013-08-05T09:46:27.287-07:00,2013-08-05T09:54:58.368-07:00,http://www.ipdb.org/machine.cgi?id=6036,1965,Irving Kaye,,6036.0,,,,
6042,2145,Boomerang,False,2014-07-31T21:46:13.842-07:00,2014-07-31T21:51:16.433-07:00,http://ipdb.org/machine.cgi?id=6042,1947,Amusematic Corp.,,6042.0,,,,
6044,2165,Star Trek (Pro),,2014-08-29T12:23:53.932-07:00,2018-07-16T09:00:53.956-07:00,http://ipdb.org/machine.cgi?id=6044,2013,Stern,4.0,6044.0,Gryw4-MwNky,8.0,3.0,
6045,1913,Star Trek (Premium),False,2014-01-04T15:48:14.488-08:00,2018-07-17T12:24:49.096-07:00,http://ipdb.org/machine.cgi?id=6045,2013,Stern,4.0,6045.0,Gryw4-MRj4O,,,
6046,1888,Star Trek (Enterprise LE),False,2013-12-15T07:24:48.313-08:00,2018-07-16T09:00:54.067-07:00,http://ipdb.org/machine.cgi?id=6046,2013,Stern,4.0,6046.0,Gryw4-MNEKn,8.0,3.0,799.0
6060,2066,AC/DC (LUCI),False,2014-05-02T20:01:27.727-07:00,2018-07-16T09:00:55.315-07:00,http://ipdb.org/machine.cgi?id=6060,2013,Stern,1.0,6060.0,G43W4-MXrPx-AO6D9,,4.0,
6098,2021,Mustang (Pro),False,2014-03-29T08:57:54.681-07:00,2018-07-17T11:41:04.333-07:00,http://ipdb.org/machine.cgi?id=6098,2014,Stern,6.0,6098.0,GrPOR-MJK2k,7.0,2.0,
6099,2532,Mustang (Premium),,2016-02-13T17:33:00.985-08:00,2018-07-16T09:00:54.185-07:00,http://ipdb.org/machine.cgi?id=6099,2014,Stern,6.0,6099.0,GrPOR-M61Pw,,2.0,
6100,2104,Mustang (LE) ,False,2014-05-31T12:29:23.552-07:00,2018-07-17T11:41:47.184-07:00,http://ipdb.org/machine.cgi?id=6100,2014,Stern,6.0,6100.0,GrPOR-MLq5x,,2.0,
6154,2175,Iron Man (Vault Edition),,2014-09-11T20:06:40.244-07:00,2018-07-16T09:00:54.567-07:00,http://ipdb.org/machine.cgi?id=6154,2014,Stern,5.0,6154.0,GRVq4-M4oNp,,,
6155,2203,The Walking Dead (Pro),,2014-10-06T06:12:20.679-07:00,2018-07-16T09:00:51.026-07:00,http://ipdb.org/machine.cgi?id=6155,2014,Stern,16.0,6155.0,G5nz5-M3d38,8.0,2.0,
6156,2214,The Walking Dead (LE),,2014-10-12T15:11:56.494-07:00,2018-07-16T09:00:52.018-07:00,http://ipdb.org/machine.cgi?id=6156,2014,Stern,16.0,6156.0,G5nz5-MP3r1,8.0,2.0,
6161,2091,America's Most Haunted,False,2014-05-27T08:13:48.470-07:00,2018-07-16T09:00:48.139-07:00,https://www.ipdb.org/machine.cgi?id=6161,2014,Spooky Pinball,,6161.0,G4ELZ-MQ27w,9.0,2.0,150.0
6201,2556,The Walking Dead (Premium),,2016-03-11T20:16:54.869-08:00,2018-07-16T09:00:54.303-07:00,http://ipdb.org/machine.cgi?id=6201,2015,Stern,16.0,6201.0,G5nz5-M7Z94,,2.0,
6215,2277,Wrestlemania,,2015-02-02T16:49:55.664-08:00,2018-07-16T09:00:51.958-07:00,http://ipdb.org/machine.cgi?id=6215,2015,Stern,17.0,6215.0,GR6Or-MwNex,,2.0,
6216,2310,Wrestlemania (LE),,2015-03-28T21:59:51.271-07:00,2018-07-16T09:00:52.504-07:00,http://ipdb.org/machine.cgi?id=6216,2015,Stern,17.0,6216.0,GR6Or-MKNYR,,3.0,400.0
6221,2174,The Wizard of Oz (75th Anniversary),,2014-09-11T20:05:52.279-07:00,2018-07-16T09:00:55.423-07:00,http://ipdb.org/machine.cgi?id=6221,2013,Jersey Jack,3.0,6221.0,G4xyR-ME0P9-A9vB9,9.0,5.0,
6222,2533,The Hobbit,False,2016-02-13T17:35:25.513-08:00,2018-07-17T11:32:37.202-07:00,http://ipdb.org/machine.cgi?id=6222,2016,Jersey Jack,56.0,6222.0,G5bYr-MLezO,,3.0,
6223,2534,The Hobbit (LE),False,2016-02-13T17:37:13.382-08:00,2018-07-17T11:31:55.522-07:00,http://ipdb.org/machine.cgi?id=6223,2016,Jersey Jack,56.0,6223.0,G5bYr-M4opp,8.0,3.0,
6224,2572,The Hobbit Smaug Gold Special Edition,False,2016-03-28T17:16:14.955-07:00,2019-05-22T19:24:04.182-07:00,http://ipdb.org/machine.cgi?id=6224,2016,Jersey Jack,56.0,6224.0,G5bYr-MLezO-AO3J1,8.0,3.0,
6252,2324,Whoa Nellie! Big Juicy Melons,,2015-04-24T19:43:51.706-07:00,2018-07-16T09:00:45.861-07:00,http://ipdb.org/machine.cgi?id=6252,2015,Stern,,6252.0,GRYX4-MLqqx,,2.0,
6263,2306,Medieval Madness (Remake),False,2015-03-26T16:27:14.180-07:00,2018-07-30T12:41:54.041-07:00,http://ipdb.org/machine.cgi?id=6263,2015,Chicago Gaming,18.0,6263.0,G5pe4-MyNkp,,2.0,
6264,2966,Medieval Madness (Remake LE),False,2018-05-04T11:48:18.550-07:00,2018-07-17T10:53:37.618-07:00,http://www.ipdb.org/machine.cgi?id=6264,2015,Chicago Gaming,18.0,6264.0,G5pe4-MkPRV,8.0,2.0,
6265,2353,Kiss,False,2015-06-08T16:29:20.590-07:00,2018-07-17T11:38:36.701-07:00,http://ipdb.org/machine.cgi?id=6265,2015,Stern,21.0,6265.0,G4qX5-Mz2Pp,8.0,2.0,
6266,2429,Kiss (Premium),False,2015-09-24T14:56:09.647-07:00,2018-07-17T11:38:18.223-07:00,http://ipdb.org/machine.cgi?id=6266,2015,Stern,21.0,6266.0,G4qX5-MJN17,,2.0,
6267,2431,Kiss (LE),False,2015-09-25T22:40:37.526-07:00,2018-07-17T11:39:07.261-07:00,http://ipdb.org/machine.cgi?id=6267,2015,Stern,21.0,6267.0,G4qX5-Ml9jb,,2.0,
6292,2808,Video Pinball,,2017-03-02T16:02:58.752-08:00,2017-03-02T16:21:09.558-08:00,http://ipdb.org/machine.cgi?id=6292,1978,Atari,,6292.0,,,,
6301,2417,Full Throttle,,2015-08-29T16:34:37.660-07:00,2018-07-16T09:00:49.308-07:00,http://ipdb.org/machine.cgi?id=6301,2015,Heighway Pinball,,6301.0,G5V8q-MQYZ6,,2.0,
6307,2441,Game of Thrones (Pro),,2015-10-22T11:09:22.815-07:00,2018-07-16T09:00:51.711-07:00,http://ipdb.org/machine.cgi?id=6307,2015,Stern,22.0,6307.0,G41d5-MKNwX,8.0,2.0,
6308,2527,Game of Thrones (Premium),,2016-02-06T09:57:24.757-08:00,2018-07-16T09:00:54.100-07:00,http://ipdb.org/machine.cgi?id=6308,2015,Stern,22.0,6308.0,G41d5-M0ovk,,4.0,
6309,2442,Game of Thrones (LE),,2015-10-22T11:55:02.702-07:00,2018-07-16T09:00:52.027-07:00,http://ipdb.org/machine.cgi?id=6309,2015,Stern,22.0,6309.0,G41d5-M9REd,9.0,4.0,
6319,2759,The Machine: Bride of Pin-Bot 2.0,False,2016-12-07T20:26:41.647-08:00,2018-07-16T09:00:43.034-07:00,http://www.ipdb.org/machine.cgi?id=6319,2014,Dutch,60.0,6319.0,GRpee-MJkyr,,,
6320,2748,The Big Lebowski,,2016-11-10T14:32:17.268-08:00,2018-07-16T09:00:51.287-07:00,http://ipdb.org/machine.cgi?id=6320,2016,Dutch,,6320.0,G5WBr-MvB3E,,3.0,
6328,2565,Spider-Man (Vault Edition),,2016-03-22T16:06:33.422-07:00,2018-07-16T09:00:54.320-07:00,http://ipdb.org/machine.cgi?id=6328,2016,Stern,8.0,6328.0,G5D94-M3d5w,9.0,3.0,
6332,2569,Ghostbusters (Pro),,2016-03-27T17:37:13.512-07:00,2018-07-16T09:00:54.263-07:00,http://ipdb.org/machine.cgi?id=6332,2016,Stern,57.0,6332.0,GR9Nr-Mz2dY,8.0,2.0,
6333,2570,Ghostbusters (Premium),,2016-03-27T17:37:52.187-07:00,2018-07-16T09:00:54.376-07:00,http://ipdb.org/machine.cgi?id=6333,2016,Stern,57.0,6333.0,GR9Nr-M5RxE,,2.0,
6334,2571,Ghostbusters (LE),,2016-03-27T17:38:06.063-07:00,2018-07-16T09:00:54.356-07:00,http://ipdb.org/machine.cgi?id=6334,2016,Stern,57.0,6334.0,GR9Nr-MVKol,9.0,2.0,500.0
6335,2726,Pabst Can Crusher,,2016-10-10T20:49:52.924-07:00,2018-07-16T09:00:54.136-07:00,http://ipdb.org/machine.cgi?id=6335,2016,Stern,,6335.0,GRYX4-MRjVP,,2.0,
6350,2756,Dialed In!,False,2016-12-01T17:37:49.669-08:00,2018-07-16T09:00:54.754-07:00,https://www.ipdb.org/machine.cgi?id=6350,2017,Jersey Jack,63.0,6350.0,G4X2l-MYepl,,3.0,
6351,2834,Dialed In! (LE),False,2017-06-21T14:35:42.782-07:00,2018-07-16T09:00:54.771-07:00,https://www.ipdb.org/machine.cgi?id=6351,2017,Jersey Jack,63.0,6351.0,G4X2l-MNE7n,9.0,3.0,
6352,3027,Dialed In! (Collector's Edition),False,2018-08-13T14:14:45.489-07:00,2018-08-13T14:27:31.705-07:00,https://www.ipdb.org/machine.cgi?id=6352,2017,Jersey Jack,63.0,6352.0,G4X2l-MNE7n-A1kN9,,3.0,
6354,2727,Batman 66 (Premium),,2016-10-13T11:41:50.853-07:00,2018-07-16T09:00:54.122-07:00,http://ipdb.org/machine.cgi?id=6354,2016,Stern,59.0,6354.0,GRoz4-MjBV6,,2.0,
6355,2728,Batman 66 (LE),,2016-10-13T11:42:22.447-07:00,2018-07-16T09:00:54.232-07:00,http://ipdb.org/machine.cgi?id=6355,2016,Stern,59.0,6355.0,GRoz4-MrRPw,,2.0,240.0
6356,2729,Batman 66 (Super LE),,2016-10-13T11:42:51.682-07:00,2018-07-16T09:00:55.274-07:00,http://ipdb.org/machine.cgi?id=6356,2016,Stern,59.0,6356.0,GRoz4-MrRPw-A97X1,,2.0,80.0
6370,2771,Aerosmith (Pro),False,2017-01-11T20:52:14.480-08:00,2018-07-16T09:00:54.796-07:00,https://www.ipdb.org/machine.cgi?id=6370,2017,Stern,61.0,6370.0,Gr16e-MnKEX,8.0,2.0,
6371,2772,Aerosmith (Premium),False,2017-01-11T20:52:35.499-08:00,2018-07-16T09:00:54.806-07:00,https://www.ipdb.org/machine.cgi?id=6371,2017,Stern,61.0,6371.0,Gr16e-Mq1k3,,3.0,
6372,2773,Aerosmith (LE),False,2017-01-11T20:52:46.536-08:00,2018-07-16T09:00:54.838-07:00,https://www.ipdb.org/machine.cgi?id=6372,2017,Stern,61.0,6372.0,Gr16e-M5Rbv,,3.0,500.0
6384,2833,Attack From Mars (Remake) (Special Edition),False,2017-06-21T07:36:57.715-07:00,2018-07-30T12:57:26.769-07:00,https://www.ipdb.org/machine.cgi?id=6384,2017,Chicago Gaming,62.0,6384.0,G4do5-MjBp2,,,
6385,2835,Attack From Mars (Remake LE),False,2017-06-22T06:24:40.589-07:00,2018-07-17T11:27:34.966-07:00,http://ipdb.org/machine.cgi?id=6385,2017,Chicago Gaming,62.0,6385.0,G4do5-MW9z8,,,
6416,2688,Rob Zombie's Spookshow International,False,2016-07-26T09:42:56.637-07:00,2018-07-16T09:00:54.934-07:00,https://www.ipdb.org/machine.cgi?id=6416,2016,Spooky Pinball,58.0,6416.0,G5pp2-ME0eP,,3.0,250.0
6417,2694,Rob Zombie's Spookshow International (LE),False,2016-08-05T17:52:19.366-07:00,2018-07-17T11:31:02.934-07:00,https://www.ipdb.org/machine.cgi?id=6417,2016,Spooky Pinball,58.0,6417.0,G5pp2-MBRK4,,3.0,50.0
6419,2806,Alien (Pro),False,2017-02-27T10:23:16.234-08:00,2018-07-17T11:30:16.942-07:00,http://www.ipdb.org/machine.cgi?id=6419,2016,Heighway,68.0,6419.0,G4PBO-MLbr3,9.0,4.0,
6428,2843,Star Wars (Pro),False,2017-07-12T16:33:03.282-07:00,2018-07-30T12:48:18.618-07:00,http://ipdb.org/machine.cgi?id=6428,2017,Stern,64.0,6428.0,G5vLR-MwNwy,8.0,2.0,
6429,2844,Star Wars (Premium),False,2017-07-12T16:35:45.148-07:00,2018-07-30T12:48:45.920-07:00,http://ipdb.org/machine.cgi?id=6429,2017,Stern,64.0,6429.0,G5vLR-ME049,,2.0,
6430,2845,Star Wars (LE),,2017-07-12T16:36:01.378-07:00,2018-07-16T09:00:54.340-07:00,http://ipdb.org/machine.cgi?id=6430,2017,Stern,64.0,6430.0,G5vLR-MZebq,,2.0,800.0
6438,2974,Spider-Man (Home Edition),False,2018-05-20T13:15:08.651-07:00,2018-07-30T13:00:34.305-07:00,http://www.ipdb.org/machine.cgi?id=6438,2016,Stern,8.0,6438.0,G2Ld3-MnKE5,,2.0,
6439,2830,AC/DC (Pro Vault Edition),False,2017-06-15T16:44:46.394-07:00,2018-07-16T22:41:15.744-07:00,http://www.ipdb.org/machine.cgi?id=6439,2017,Stern,1.0,6439.0,G43W4-MKNX0,,2.0,
6440,2892,AC/DC (Premium Vault Edition),False,2017-12-31T11:11:58.208-08:00,2018-07-16T22:40:08.301-07:00,http://ipdb.org/machine.cgi?id=6440,2017,Stern,1.0,6440.0,G43W4-MdEjy,,,
6444,2866,Total Nuclear Annihilation,False,2017-10-02T14:37:09.030-07:00,2018-07-16T09:00:54.783-07:00,http://www.ipdb.org/machine.cgi?id=6444,2017,Spooky,,6444.0,GRD79-M0odk,,3.0,
6449,2872,Lexy Lightspeed: Escape from Earth,,2017-11-03T11:33:30.381-07:00,2018-07-16T09:00:47.290-07:00,http://ipdb.org/machine.cgi?id=6449,2017,Multimorphic,,6449.0,G4doo-MLEj1,,,
6470,2885,Houdini: Master of Mystery,False,2017-12-05T13:07:49.068-08:00,2018-07-26T09:31:40.187-07:00,http://ipdb.org/machine.cgi?id=6470,2017,American,,6470.0,GvBQX-M0ody,,2.0,
6474,2875,Guardians of the Galaxy (Pro),False,2017-11-08T13:26:13.981-08:00,2018-07-16T09:00:54.869-07:00,http://www.ipdb.org/machine.cgi?id=6474,2017,Stern,65.0,6474.0,GRWvz-Mp4yl,,2.0,
6475,2876,Guardians of the Galaxy (Premium),False,2017-11-08T13:26:25.509-08:00,2018-07-16T09:00:54.888-07:00,http://www.ipdb.org/machine.cgi?id=6475,2017,Stern,65.0,6475.0,GRWvz-Mx0eb,,2.0,
6476,2877,Guardians of the Galaxy (LE),False,2017-11-08T13:26:35.986-08:00,2018-07-16T09:00:54.899-07:00,http://www.ipdb.org/machine.cgi?id=6476,2017,Stern,65.0,6476.0,GRWvz-MP37P,,2.0,600.0
6497,3026,Triple X,False,2018-08-13T08:44:45.174-07:00,2018-10-25T16:02:48.256-07:00,https://www.ipdb.org/machine.cgi?id=6497,1973,Williams,,6497.0,Gr87E-Mo1B0,,2.0,
6502,2983,AC/DC (LUCI Vault Edition),False,2018-05-29T20:14:26.757-07:00,2018-07-23T09:02:17.437-07:00,https://www.ipdb.org/machine.cgi?id=6502,2017,Stern,1.0,6502.0,G43W4-MdEjy-ARXn1,,4.0,
6503,2898,Zombie League All Stars,False,2018-01-22T14:33:22.554-08:00,2018-07-12T23:05:25.957-07:00,https://www.ipdb.org/machine.cgi?id=6503,2017,Valley-Dynamo,,6503.0,,,,
6504,2971,All Star Baseball,False,2018-05-19T11:57:53.369-07:00,2018-05-19T11:58:59.258-07:00,http://www.ipdb.org/machine.cgi?id=6504,2017,Valley-Dynamo,,6504.0,,,,
